"NU_ANO_CENSO","CO_REDE","NO_REDE","CO_ORGAO_REGIONAL","NO_ORGAO_REGIONAL","CO_DISTRITO","NO_DISTRITO","TP_LOCAL","LOCALIZACAO","CO_ENTIDADE","NO_ENTIDADE","CO_CLASSIFICAÇÃO","NO_CLASSIFICAÇÃO","DS_ENDERECO","NU_ENDERECO","DS_COMPLEMENTO","NO_BAIRRO","GEO_REF_LATITUDE","GEO_REF_LONGITUDE","NU_DDD","NU_TELEFONE","TX_EMAIL",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008006","EC 47 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 22/26","NULL","P. SUL","CEILANDIA SUL CEILANDIA","-15.8404104","-48.1243912","61","39016879","ec47.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008014","EC 48 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 26/30","NULL","AREA ESPECIAL","CEILANDIA SUL CEILANDIA","-15.8445492","-48.1208716","61","39016881","ec48.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008022","EC 50 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNP 24","NULL","EQNP 24/28 AE","CEILANDIA SUL CEILANDIA","-15.84288325","-48.12784233","61","39016880","ec50@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009223","EC 501 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QN 501 CONJUNTO 3","NULL","LOTE 01","SAMAMBAIA SUL","-15.885972","-48.0868984","61","39017699","ec501.secretaria@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53017064","EC 502 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QS 502 CJ 9 LT 1","9","LOTE 01","SAMAMBAIA","-15.8851845","-48.0840306","61","983492202","ec502desamambaia@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009231","EC 510 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QN 510 CONJ 07 LOTE 01 - AREA ESPECIAL S/N","NULL","NULL","SAMAMBAIA SUL SAMAMBAIA","-15.8807612","-48.0719378","61","39017715","ec510desamambaia@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","1","Urbana","53013247","EC 510 DO RECANTO DAS EMAS","1","Prédio SEEDF - Gestão SEEDF","QUADRA QUADRA 511 CONJUNTO 11","2","EPC","RECANTO DAS EMAS","-15.909795","-48.0694481","61","39013661","cef510.secretaria@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009240","EC 511 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QR 511 AREA ESPECIAL 02 EC 511","NULL","NULL","SAMAMBAIA SUL SAMAMBAIA","-15.8693995","-48.0699552","61","39017755","ec511.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008030","EC 52 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNP 32/36","NULL","SETOR P SUL","CEILANDIA SUL CEILANDIA","-15.8522033","-48.1205","61","39016884","ec52@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53004345","EC 53 DE TAGUATINGA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNL 16 VIA 2","LOTE 1","NULL","TAGUATINGA NORTE","-15.831577","-48.0884195","61","39016752","ec53.taguatinga@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53004353","EC 55 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNO 20","AE","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.7906401","-48.1417717","61","39016863","ec55.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008057","EC 56 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNO 18 CONJUNTO I","2","EC 56 DE CEIL","CEILANDIA NORTE CEILANDIA","-15.7941278","-48.1366031","61","39016862","ec56@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008073","EC 59 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNN 14","NULL","AREA ESPECIAL","CEILANDIA SUL CEILANDIA","-15.83057944","-48.10760687","61","39016897","ec59@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008090","EC 61 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QNQ 4","AE","AREA DE ASSENTAMENTO","CEILANDIA NORTE","-15.80529","-48.14426","61","39016915","ec61.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008103","EC 62 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QNQ 1","NULL","AREA ESPECIAL","CEILANDIA NORTE CEILANDIA","-15.803845","-48.13985333","61","39016913","ec62.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53008170","EC 64 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQNM 17/19","NULL","NULL","CEILANDIA SUL CEILANDIA","-15.8181837","-48.0989074","61","39013764","ec64.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","32","SOL NASCENTE / POR DO SOL","1","Urbana","53068130","EC 66 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","AREA ESPECIAL 1","S/N","CORREGO DAS CORUJAS","CEILANDIA NORTE CEILANDIA","-15.8182524","-48.1531184","61","39018237","ec66.ceilandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53017404","EC 68 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","QNR 2 LT 2","LOTE 02","NULL","CEILANDIA","-15.8084174","-48.1582884","61","35853856","ec68@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","1","Urbana","53014618","EC 803 DO RECANTO DAS EMAS","1","Prédio SEEDF - Gestão SEEDF","QUADRA 803 CONJUNTO 1 AREA ESPECIAL","NULL","NULL","RECANTO DAS EMAS","-15.9231905","-48.0543256","61","39016083","ec803.creremas@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53068173","EC 831 DE SAMAMBAIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QR 831 CONJUNTO 1","LOTE 01","NULL","SAMAMBAIA NORTE SAMAMBAIA","-15.8879576","-48.1476249","61","39013526","ec831.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","18","SAO SEBASTIAO","14","SAO SEBASTIAO","2","Rural","53012070","EC AGUILHADA","1","Prédio SEEDF - Gestão SEEDF","AREA RURAL - NUCLEO RURAL AGUILHADA","NULL","KM 32 ROD BSB/UNAI","AREA RURAL DE SAO SEBASTIAO","-15.9629807","-47.7394608","61","986182736","ecaguilhada@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","4","BRAZLANDIA","4","BRAZLANDIA","2","Rural","53005147","EC ALMECEGAS","1","Prédio SEEDF - Gestão SEEDF","CAIXA POSTAL COMUNITARIA RODOVIA BR-080 DF 206 KM3 VC 505","NULL","FAZENDA ALMECEGAS","ALMECEGAS - BRAZLANDIA","-15.5388726","-48.1687633","61","998476931","escola.almecegas@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006313","EC ALTA-MIR","1","Prédio SEEDF - Gestão SEEDF","QUADRA RESIDENCIAL BICA DO DER 4","NULL","DF 128 KM 8.5","RESIDENCIAL BICA DO DER GLEBA B - PLANALTINA","-15.6331879","-47.6811619","61","984258869","nelsonamaral2009@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","2","Rural","53006798","EC ALTO INTERLAGOS","1","Prédio SEEDF - Gestão SEEDF","CHACARA INTERLAGOS N 10-A","10-A","ALTIPLANO LESTE","LAGO SUL","-15.8266737","-47.7439689","61","39017549","secretarioecai@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006321","EC APRODARMAS","1","Prédio SEEDF - Gestão SEEDF","FAZENDA MESTRE DARMAS DF 130","67","CHACARA 67","QUINTAS DO AMANHECER II PLANALTINA","-15.6642033","-47.657439","61","992883308","ecaprodarmas.planaltina@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","2","Rural","53006348","EC BARRA ALTA","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL TABATINGA DF 260","210","CHACARA 210 BARRA AL","PLANALTINA","-15.84806","-47.45694","61","999784654","ecbarraalta2015@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","5","SOBRADINHO","2","Rural","53013492","EC BASEVI","1","Prédio SEEDF - Gestão SEEDF","VILA BASEVI AE 01","NULL","KM 127 - VILA BASEVI","NUCLEO RURAL LAGO OESTE SOBRADINHO","-15.645984","-47.8896063","61","39018026","ecbasevi.sobradinho@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53001664","EC BEIJA-FLOR","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQN 316 - A/E","39017530","SQN 316","ASA NORTE","-15.7389096","-47.8966194","61","39017530","gestaocei316n@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","18","SAO SEBASTIAO","14","SAO SEBASTIAO","1","Urbana","53014588","EC BELA VISTA","1","Prédio SEEDF - Gestão SEEDF","SETOR BELA VISTA RUA 1","221","BELA VISTA","BELA VISTA SAO SEBASTIAO","-15.913359","-47.7546263","61","39017942","belavista.ss@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","31","FERCAL","2","Rural","53005694","EC BOA VISTA","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-205","NULL","KM 06 OEST BOA VISTA","SETOR HABITACIONAL FERCAL SOBRADINHO","-15.5886076","-47.9225259","61","991475516","escolaclasseboavista@hotmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","1","Urbana","53006801","EC BOQUEIRAO","1","Prédio SEEDF - Gestão SEEDF","CAIXA POSTAL COMUNITARIA RODOVIA DF-001 KM 15 SEDE DA ASSOCIACAO AO LADO DA ESCOLA CLASSE BOQUEIRAO","NULL","NR BOQUEIRAO","PARANOA","-15.7854004","-47.7485839","61","NULL","ecboqueirao.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","4","BRAZLANDIA","4","BRAZLANDIA","2","Rural","53005155","EC BUCANHAO","1","Prédio SEEDF - Gestão SEEDF","DF415, KM 3, SENTIDO BR080","NULL","NULL","AREA RURAL DE BRAZLANDIA","-15.6370154","-48.1695173","61","996782912","ecbucanhao.brazlandia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","18","SAO SEBASTIAO","14","SAO SEBASTIAO","2","Rural","53009762","EC CACHOEIRINHA","1","Prédio SEEDF - Gestão SEEDF","FAZENDA SANTA BARBARA","BR 251","KM 38 DF 135","ZONA RURAL","-15.9896415","-47.7517513","61","99754162","e.c.cachoeirinha@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","2","Rural","53006828","EC CAFE SEM TROCO","1","Prédio SEEDF - Gestão SEEDF","CAIXA POSTAL COMUNITARIA RODOVIA DF-130 KM 31 ESCOLA CLASSE CAFE SEM TROCO","SN","NULL","CAFE SEM TROCO","-15.9191889","-47.6058072","61","996235982","eccsemtroco@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","2","Rural","53006836","EC CAPAO SECO","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL CAPAO SECO","NULL","BR 251, DF 270-KM08","PARANOA","-15.9630954","-47.5574544","61","35064001","ec.cs.df@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","2","Rural","53006844","EC CARIRU","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-260/ DF 270","NULL","NUCLEO RURAL CARIRU","PARANOA","-15.90638453","-47.51751771","61","96213849","eccariru.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","31","FERCAL","2","Rural","53005708","EC CATINGUEIRO","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-205 OESTE","NULL","KM 13 CATINGUEIRO","SETOR HABITACIONAL FERCAL SOBRADINHO","-15.5635756","-47.9353969","61","35002373","e.c.catingueiro@hotmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","4","BRAZLANDIA","4","BRAZLANDIA","2","Rural","53005163","EC CHAPADINHA","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-220","NULL","CHAPADINHA","BRAZLANDIA","-15.6750219","-48.1516918","61","39018228","ecchapadinha@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","1","Urbana","53017544","EC COMUNIDADE DE APRENDIZAGEM DO PARANOA - EC CAP","1","Prédio SEEDF - Gestão SEEDF","QD 3 CJ A LTS 8 A 10","8 A 10","NULL","PARANOA","-15.7790031","-47.7877489","61","33695841","eccap.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","2","Rural","53006372","EC COPERBRAS","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL TABATINGA","172","NULL","PLANALTINA","-15.761099","-47.5458286","61","999173883","eccoperbras2015@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","5","SOBRADINHO","2","Rural","53005716","EC CORA CORALINA","1","Prédio SEEDF - Gestão SEEDF","FAZENDA PARANOA RODOVIA DF-250 KM 2,5 COND. MANSOES ENTRE LAGOS","S/N","FAZENDA PARANOA","REGIAO DOS LAGOS SOBRADINHO","-15.7291325","-47.7495955","61","39017555","eccoracoralina.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","2","Rural","53009398","EC CORREGO BARREIRO","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL PONTE ALTA DE CIMA","NULL","BR 060 DF 180 KM 08","PONTE ALTA GAMA","-15.9828679","-48.1168527","61","35061002","eccb.cregama@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","6","PLANALTINA","2","Rural","53013506","EC CORREGO DO ARROZAL","1","Prédio SEEDF - Gestão SEEDF","CAIXA POSTAL COMUNITARIA RODOVIA BR-020 KM 13 ENTRADA APOS O BAR DO MOCOTO","SN","SOBRADINHO","AGROVILA CORREGO DO ARROZAL","-15.6454241","-47.7349011","61","996773178","eccorregodoarrozal.sobradinho@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","2","Rural","53006380","EC CORREGO DO MEIO","1","Prédio SEEDF - Gestão SEEDF","BR- 020 KM -18 -DF444","NULL","CORREGO DO MEIO","AREA RURAL","-15.6955547","-47.7074632","61","35063049","eccorregom.planaltina@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","31","FERCAL","2","Rural","53005724","EC CORREGO DO OURO","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-205","NULL","CORREGO DO OURO","SETOR HABITACIONAL FERCAL SOBRADINHO","-15.5133017","-47.9228869","61","NULL","eccorregodoouro@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53001435","EC DA VILA DO RCG","1","Prédio SEEDF - Gestão SEEDF","RUA C AREA ESPECIAL","S/N","SMC -VILA DO RCG","SETOR MILITAR URBANO/COMPLEMENTAR","-15.76258424","-47.95000043","61","39017789","escolaclassercg@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","32","SOL NASCENTE / POR DO SOL","1","Urbana","53008138","EC DO SETOR P NORTE","1","Prédio SEEDF - Gestão SEEDF","SETOR HABITACIONAL SOL NASCENTE","SEM NUMERO","VC 311 RUA DA CASCAL","CEILANDIA SUL CEILANDIA","-15.8319069","-48.1383172","61","39016916","ecpndrec@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","9","GUARA","29","SIA","1","Urbana","53008626","EC DO SRIA","1","Prédio SEEDF - Gestão SEEDF","SETOR SIA SETOR DE AREAS PUBLICAS","1","NULL","ZONA INDUSTRIAL GUARA","-15.8139322","-47.9593664","61","39017681","ecsria.guara@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","31","FERCAL","1","Urbana","53005732","EC ENGENHO VELHO","1","Prédio SEEDF - Gestão SEEDF","SETOR HABITACIONAL FERCAL QUADRA 03 AREA ESPECIAL S/N","S/N","ENGENHO VELHO","SETOR HABITACIONAL FERCAL SOBRADINHO","-15.60169722","-47.86920537","61","39017975","ecengenhovelho2012@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006410","EC ESTANCIA DE PLANALTINA","1","Prédio SEEDF - Gestão SEEDF","MODULO MODULO C","64 A 67/75","MODULO C","ESTANCIA PLANALTINA PLANALTINA","-15.6058471","-47.6700486","61","39016621","ecestancia.planaltina@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","2","Rural","53006402","EC ESTANCIA DO PIPIRIPAU","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-345","NULL","NULL","PLANALTINA","-15.609692","-47.563806","61","984277649","ecpipiripau.planaltina@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","2","Rural","53006429","EC ETA 44","1","Prédio SEEDF - Gestão SEEDF","RODOVIA BR-020 KM 18 ENTRADA DA EMBRAPA CPAC PLANALTINA","NULL","NUCLEO RURAL SARANDY","PLANALTINA","-15.5928328","-47.7297677","61","996626113","escolaclasseeta44@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","35","ARAPOANGA","2","Rural","53006437","EC FRIGORIFICO INDUSTRIAL","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-230","NULL","KM 11 - FAZ. PIPIRIP","PLANALTINA","-15.6550166","-47.6253742","61","39017664","ecfrigorifico2015@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53001818","EC GRANJA DO TORTO","1","Prédio SEEDF - Gestão SEEDF","GRANJA DO TORTO","SN","FAZENDA MODELO","GRANJA DO TORTO","-15.7052429","-47.9117538","61","39017539","ecgtorto@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53009266","EC GUARIROBA","1","Prédio SEEDF - Gestão SEEDF","DF 180 KM 18 CHAC 57 E 58 NUCLEO RURAL DE TAGUATINGA","57/58","CHACARA","SAMAMBAIA NORTE SAMAMBAIA","-15.861112","-48.1735671","61","35062077","ecguariroba.samambaia@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","2","Rural","53008154","EC JIBOIA","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL BOA ESPERANCA - FAZENDA","2 IRMAOS","BR 070 DF 190 KM 06","CEILANDIA","-15.86700176","-48.26040827","61","36741048","ecjiboia@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","2","Rural","53006879","EC LAMARAO","1","Prédio SEEDF - Gestão SEEDF","AREA RURAL","NULL","NUCLEO RURAL LAMARAO","AREA RURAL DO PARANOA","-15.9654925","-47.5008026","61","996495106","eclamarao.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","31","FERCAL","2","Rural","53012550","EC LOBEIRAL","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL SOBRADINHO I DF 326 KM 02 SITIO PATRICIA","NULL","LOBEIRAL - FERCAL","SOBRADINHO","-15.5898909","-47.8421498","61","981518786","eclobeiral.sobradinho@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006011","EC MESTRE DARMAS","1","Prédio SEEDF - Gestão SEEDF","CONJUNTO RESIDENCIAL 2 LOTE","1","AREA ESPECIAL","VALE DO AMANHECER PLANALTINA","-15.6724033","-47.6466214","61","39014550","escolamestredarmas@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","18","SAO SEBASTIAO","14","SAO SEBASTIAO","2","Rural","53019717","EC MORRO DA CRUZ","1","Prédio SEEDF - Gestão SEEDF","NR CAPAO COMPRIDO","CH03 AE01","NULL","SAO SEBASTIAO","-15.929541","-47.754661","61","996290516","neli.herdias@se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","5","SOBRADINHO","1","Urbana","53005759","EC MORRO DO SANSAO","1","Prédio SEEDF - Gestão SEEDF","QUADRA 45A CONJUNTO F S/N - CONDOMINIO VALE DOS PINHEIROS - PROXIMO AO CEMITERIO","S/N","NULL","CONDOMINIO VALE DOS PINHEIROS SOBRADINHO II","-15.6195292","-47.8233046","61","39013228","morrodosansao@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","35","ARAPOANGA","1","Urbana","53006488","EC NUCLEO RURAL CORREGO DO ATOLEIRO","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-345 KM 18","NULL","N.R CORREGO ATOLEIRO","PLANALTINA-DF","-15.6241717","-47.6147602","61","994643300","ecnrcorregodoatoleiro@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","18","LAGO NORTE","1","Urbana","53009444","EC OLHOS DAGUA","1","Prédio SEEDF - Gestão SEEDF","CAIXA POSTAL COMUNITARIA DF- 003 KM 7,5 AO LADO DA IGREJA","NULL","CHACARA 22","LAGO NORTE","-15.69318485","-47.86407301","61","NULL","ecolhosdagua.sobradinho@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","2","Rural","53006526","EC PEDRA FUNDAMENTAL","1","Prédio SEEDF - Gestão SEEDF","CAIXA POSTAL COMUNITARIA RODOVIA DF-128 KM 13 - LARGO DA PEDRA FUNDAMENTAL","15","CHACARA","LARGA DA PEDRA FUNDAMENTAL","-15.6737233","-47.6725911","61","999866621","ecpedrafundamental.planaltina@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","4","BRAZLANDIA","4","BRAZLANDIA","2","Rural","53005201","EC POLO AGRICOLA DA TORRE","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-220 KM 15 VICINAL","NULL","EPCT KM 15","RADIOBRAS /BRAZLANDIA","-15.66275833","-48.19386","61","999293586","ectorrebrazlandia@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","2","Rural","53003055","EC PONTE ALTA DE CIMA","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL PONTE ALTA DE CIMA","NULL","DF 290 KM 14","PONTE ALTA GAMA","-16.0475375","-48.1470394","61","999929293","53003055@se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","2","Rural","53006895","EC QUEBRADA DOS NERIS","1","Prédio SEEDF - Gestão SEEDF","AREA RURAL","NULL","PONTE SAO BARTOLOMEU","AREA RURAL DO PARANOA","-15.9620228","-47.6607291","61","36062066","ecquebradaneris.paranoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","2","Rural","53006534","EC RAJADINHA","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-130 DF006","S/N","NR RAJADINHA","PLANALTINA","-15.6412941","-47.6387692","61","991889013","ecrajadinha1@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","2","Rural","53012739","EC REINO DAS FLORES","1","Prédio SEEDF - Gestão SEEDF","AREA RURAL","NULL","N. R. SANTOS DUMONT","AREA RURAL DE PLANALTINA","-15.6931683","-47.6025023","61","985708508","ecreinodasflores.planaltina@edu.se.df.gov.br",""
